2e6846fa60d24c4eba97d4472998aef8,Kyle,Robinson,,,https://api.crunchbase.com/v3.1/people/kyle-robinson-cfdc
2e6846fa60d24c4eba97d4472998aef8,John,Robinson,,"Dr. Robinson in the Chief Executive Officer of Wellzesta Inc. and the Managing Director of Wellzesta Labs. At Wellzesta Labs, Dr. Robinson leads the development of the Wellzesta Life mobile wellness (mWellness) platform to support preventative health and holistic wellness in senior adults. At Wellzesta Labs, Dr. Robinson pioneered the development of the first Electronic Wellness Record (EWR) system. He leads the development of International Classification of Wellness (ICW), the most comprehensive and precise wellness terminology in the world. Dr. Robinson has pursued information processing in both academic and business settings. His informatics work spans from the physical limits of information processing (theoretical physics), signaling in macromolecular assemblies (biophysics), to clinical decision support (applied medical informatics). 

Dr. Robinson received a BA in Biophysics from The Johns Hopkins University, and  MD + PhD (Biochemistry & Molecular Genetics) degrees from the University of Alabama at Birmingham. Prior to co-founding Wellzesta, Dr. Robinson, as an Assistant Professor at South Dakota State University, had an 6 member NIH-funded research program in the molecular physiology of heart failure. His research combined single molecule fluorescence experiments with modeling to provide deep insight into the cardiac myofilament, a massive allosterically regulated macromolecular assembly that is one of nature’s information processing devices. Dr. Robinson is a 2x NCAA All-American, NCAA Academic-All-American, and a member of the Johns Hopkins Athletic Hall of Fame. ",https://api.crunchbase.com/v3.1/people/john-robinson-b6f2
03b0d26af7fc482a85bfe8485030b8fd,Amanda,Moore,,,https://api.crunchbase.com/v3.1/people/amanda-moore-c360
101057f4fab64615920bf11cc617f79c,Jay,Depoy,,Jay Depoy alias Jerry Depoy has spent his 5 years in Exodus church as a Lead Pastor. He was the one who provided spiritual leadership and theological guidance to the assembly of believers in a very great manner,https://api.crunchbase.com/v3.1/people/jay-depoy
762112b645764ea2872dcbbb6f779498,Bill,Barfield,,,https://api.crunchbase.com/v3.1/people/bill-barfield
762112b645764ea2872dcbbb6f779498,Sawan,Hurst,,,https://api.crunchbase.com/v3.1/people/sawan-hurst
a025d4ec08e644c186a0faaeb347c1c9,Jon,Meyer,,,https://api.crunchbase.com/v3.1/people/jon-meyer
a025d4ec08e644c186a0faaeb347c1c9,David,Cohen,,,https://api.crunchbase.com/v3.1/people/david-cohen-7388
30b3f63f311f465a99793491f309f837,Ian,Bateman,,,https://api.crunchbase.com/v3.1/people/ian-bateman
30b3f63f311f465a99793491f309f837,Thomas,Cecil,,,https://api.crunchbase.com/v3.1/people/thomas-cecil
ad56e8d28e974a38aadab7897965d120,Charles,Shook,,,https://api.crunchbase.com/v3.1/people/charles-shook
ad56e8d28e974a38aadab7897965d120,Andy,Kell,,,https://api.crunchbase.com/v3.1/people/andy-kell
203703e571b7454ba2d68f2a09cee614,Vin,McCaffrey,,,https://api.crunchbase.com/v3.1/people/vin-mccaffrey
b712020d5c1e4d7aad5acee8a99d8032,Neal,McTighe,,"Neal McTighe holds a PhD in Italian from the University of North Carolina, Chapel Hill (2007). After twelve years of college teaching, and three years living and traveling in Italy, he went through a period of reinvention in 2010. It was during this time that he combined his passion for Italy and Italian food and his interest in starting a business. The idea for Nellino’s was born in mid-2010. Since launching his pasta sauce brand in January 2011, he has earned a ""street MBA,” having seen the full life cycle of the food business. In 2015 he was named a “Food Entrepreneur to Watch” by one of the industry-leading publications, FoodNavigator. In 2017 he was selected as a member of the “40 under 40” class for leadership by Triangle Business Journal. He’s been quoted alongside both Stonyfield Farm and Plum Organics co-founders in a feature story, “The New American Supermarket,” in the acclaimed natural and organic lifestyle magazine, Kiwi. The New York Times included him in its feature, “Small Food Brands, Big Successes,” in 2015. He gave the keynote speech at the Institute for Supply Management Triangle Chapter’s Annual Meeting, and has spoken at numerous colleges and universities about growing a food business. Neal’s strengths are:
•	Motivating people;
•	Solving complicated problems;
•	Product development;
•	Negotiations;
•	Sales;
•	Time management. ",https://api.crunchbase.com/v3.1/people/neal-mctighe
bebc3d1229c74253bf21cadb29de0670,John,Moss,,,https://api.crunchbase.com/v3.1/people/john-moss-1852
bebc3d1229c74253bf21cadb29de0670,Jim,White,,,https://api.crunchbase.com/v3.1/people/jim-white-f8be
bebc3d1229c74253bf21cadb29de0670,Charlotte,Burnett,,,https://api.crunchbase.com/v3.1/people/charlotte-burnett
cc5bdddb89a64de59b7f641a1ff75660,Jael,Rattigan,,,https://api.crunchbase.com/v3.1/people/jael-rattigan
cc5bdddb89a64de59b7f641a1ff75660,Daniel,Rattigan,,,https://api.crunchbase.com/v3.1/people/daniel-rattigan
35176ee8ff284aab8b4a2f949e447f61,Philip,Maung,,"Hissho Sushi CEO Philip Maung arrived in America with just $13 in his pocket and a dream of making a new life. He found his calling in the emerging supermarket sushi industry and spent years learning every facet of the sushi business. In 1998, Philip and his wife Kristina pooled their finances to form Hissho Sushi and founded the company in the family dining room. The company began providing fresh sushi daily to supermarkets and cafes.",https://api.crunchbase.com/v3.1/people/philip-maung
afd792baa6b14dbdbe90d91bd0152343,Aru,Anavekar,,,https://api.crunchbase.com/v3.1/people/aru-anavekar
afd792baa6b14dbdbe90d91bd0152343,Ramu,Pulipati,,,https://api.crunchbase.com/v3.1/people/ramu-pulipati
98a85d7e360945cb881b0115008eaad8,Abby,Kircher,,,https://api.crunchbase.com/v3.1/people/abby-kircher
b79e5e7927f743afa3d1a7c9f8a360ee,Greg,Westergaard,,,https://api.crunchbase.com/v3.1/people/greg-westergaard
7dcc7d657cf449be84dd43c02c9061f2,Jonathan C.,Crumpler,,,https://api.crunchbase.com/v3.1/people/jonathan-c-crumpler
7dcc7d657cf449be84dd43c02c9061f2,Roy T.,Bivens,,,https://api.crunchbase.com/v3.1/people/roy-t-bivens
6212487ad4d64b6d9dac1eb30f32457e,Nestor,Sanchez,,,https://api.crunchbase.com/v3.1/people/nestor-sanchez
cb502078895b4fe2b2f8fc5a43abc7e1,James,Stevens,,"Dr. James Stevens earned a Bachelor of Arts in Zoology from UNC-Chapel Hill and a Doctor of Medicine from East Carolina University School of Medicine. He completed a Family Practice Residency at the Fairfax Family Practice Program at the Medical College of Virginia and the first Sports Medicine Fellowship at the University of North Carolina, Chapel Hill in 1991. He is board certified in both Family Practice and in Sports Medicine. He founded and currently serves as President of Carolina Family Practice & Sports Medicine with locations in Cary, Raleigh, and Holly Springs, NC. He serves as Head Medical Team Physician for the National Hockey League’s 2006 Stanley Cup Champion Carolina Hurricanes, a position he has held since 1997. In addition, he is Head Company Physician for the Carolina Ballet, and he provides sports medicine services to many local high schools.

His commitment to helping his patients create healthy lifestyles for long-term wellness, along with his desire to provide the highest quality health care services, has motivated Dr. Stevens to establish Essential Health & Wellness (EHW). EHW offers its patients a comprehensive health care service tailored around their busy schedules with the goal of optimizing their performance and longevity.

Dr. Stevens is also a member of, and certified by, the American Academy of Anti-Aging and Regenerative Medicine, the American Academy of Family Practice, and the American Medical Society of Sports Medicine.

Dr. Stevens lives in Cary with his wife, Dr. Patience Stevens, and their three sons Eric, James, and Timothy. He is an avid surfer and triathlete.",https://api.crunchbase.com/v3.1/people/james-stevens-1e68
ef6c0427a1384b68a0f841ddf90241b3,Arthur,Tew,,,https://api.crunchbase.com/v3.1/people/arthur-tew-dfcb
ef6c0427a1384b68a0f841ddf90241b3,Anna,Tew,,,https://api.crunchbase.com/v3.1/people/anna-tew
ef6c0427a1384b68a0f841ddf90241b3,Josh,Brown,,,https://api.crunchbase.com/v3.1/people/josh-brown-3e2e
3d9b1aa6fb314373951ee38512ae5d54,Riaz,Syed,,,https://api.crunchbase.com/v3.1/people/riaz-syed
0453ee20105c43238dffcfa9f72eb78a,Brian,Seidel,,,https://api.crunchbase.com/v3.1/people/brian-seidel
6132e15047f14987a4843d81dadb6591,William Toby,Harris,,"Movement’s co-founder and EVP, Toby Harris, is a driving force of one of the company’s most important qualities: heart. Having held top positions in mortgage and real estate before Movement, Toby is familiar with the gap in the industry where people – both customers and employees – are concerned. In 2008, he partnered with CEO Casey Crawford to create Movement to fill that gap.

Toby leads with a passion for servant leadership, excellence in customer service and coaching and encouraging leaders as a certified Maxwell coach. Drawing from his military background, it was Toby who established Movement’s standard-shattering processing goals of 6-hour underwriting and 7-day processing by asking seasoned underwriters how quickly a quality loan can be completed, rather than following the laissez-faire approach of most lending institutions.

In Toby’s view, Movement should set such a high standard that employees of any industry are drawn to the workplace culture and the service level so high that competitors are compelled to improve their own. These are the convictions he puts to work each day from Virginia Beach, VA, the place he and his wife call home.",https://api.crunchbase.com/v3.1/people/william-toby-harris
